timestamp,occupancy_6005,occupancy_t4013,speed_6005,speed_7578,speed_t4013
2015-09-12 05:00:00,1.8439999999999999,2.2966666666666664,78.6,78.0,70.16666666666667
2015-09-12 06:00:00,2.068,2.36,86.6,75.0,66.7
2015-09-12 07:00:00,3.21625,4.05,89.0,71.33333333333333,66.75
2015-09-12 08:00:00,3.0555555555555554,5.047499999999999,84.22222222222223,71.5,66.125
2015-09-12 09:00:00,3.1222222222222222,5.762727272727273,92.0,69.75,66.9090909090909
2015-09-12 10:00:00,4.903636363636363,7.235,91.54545454545455,69.8,65.5
2015-09-12 11:00:00,6.308181818181819,7.09,85.63636363636364,68.5,65.0
2015-09-12 12:00:00,5.973000000000001,8.530909090909091,88.6,68.625,64.0
2015-09-12 13:00:00,5.714999999999999,6.023000000000001,81.625,66.33333333333333,64.3
2015-09-12 14:00:00,5.705000000000001,7.578,86.25,70.2,65.1
2015-09-12 15:00:00,4.411,7.282499999999999,85.9,68.7,65.375
2015-09-12 16:00:00,3.3560000000000003,6.537499999999999,81.9,67.9,67.33333333333333
2015-09-12 17:00:00,3.4058333333333333,6.225833333333333,84.66666666666667,70.0,64.75
2015-09-12 18:00:00,2.8210000000000006,5.456666666666667,87.2,71.5,65.77777777777777
2015-09-12 19:00:00,4.32625,4.507500000000001,87.875,67.2,64.625
2015-09-12 20:00:00,3.2033333333333336,3.4066666666666663,87.16666666666667,62.666666666666664,64.66666666666667
2015-09-12 21:00:00,3.3144444444444443,3.849,83.55555555555556,67.0,64.4
2015-09-12 22:00:00,2.2625,3.1844444444444444,83.125,74.0,64.33333333333333
2015-09-12 23:00:00,1.7683333333333333,2.718888888888889,90.83333333333333,60.0,63.0
2015-09-13 00:00:00,1.2633333333333334,1.7966666666666669,81.66666666666667,60.285714285714285,64.66666666666667
2015-09-13 01:00:00,1.2366666666666668,0.8049999999999999,81.33333333333334,60.57142857142857,59.5
2015-09-13 02:00:00,1.21,1.1525,81.0,60.857142857142854,61.25
2015-09-13 03:00:00,1.0033333333333334,1.195,83.5,61.142857142857146,65.5
2015-09-13 04:00:00,0.7966666666666667,1.4875,86.0,61.42857142857143,64.5
2015-09-13 05:00:00,0.39,1.78,86.0,61.714285714285715,63.5
2015-09-13 06:00:00,1.258,2.055555555555556,86.8,62.0,65.875
2015-09-13 07:00:00,1.8516666666666666,3.0622222222222226,85.83333333333333,70.0,62.666666666666664
2015-09-13 08:00:00,2.0,3.735555555555555,87.0,64.5,65.33333333333333
2015-09-13 09:00:00,2.8728571428571428,5.100909090909091,86.57142857142857,69.33333333333333,66.0
2015-09-13 10:00:00,4.203333333333334,5.757777777777777,84.66666666666667,70.16666666666667,65.22222222222223
2015-09-13 11:00:00,5.507,7.444,83.4,67.85714285714286,65.1
2015-09-13 12:00:00,5.847272727272727,7.870833333333334,82.81818181818181,68.14285714285714,63.583333333333336
2015-09-13 13:00:00,8.384545454545455,6.379090909090909,87.18181818181819,67.2,64.36363636363636
2015-09-13 14:00:00,5.99875,7.495555555555557,88.75,65.0,64.77777777777777
2015-09-13 15:00:00,7.661,7.140000000000001,84.8,68.42857142857143,65.18181818181819
2015-09-13 16:00:00,7.763636363636365,7.082222222222223,82.63636363636364,66.57142857142857,64.55555555555556
2015-09-13 17:00:00,7.380833333333334,6.303636363636364,86.58333333333333,66.25,65.54545454545455
2015-09-13 18:00:00,7.1825,6.734,84.16666666666667,68.625,65.4
2015-09-13 19:00:00,4.646000000000001,5.288,85.6,63.2,64.9
2015-09-13 20:00:00,3.711,4.31125,79.0,64.75,64.625
2015-09-13 21:00:00,2.244,3.3462500000000004,83.2,61.5,65.125
2015-09-13 22:00:00,1.575,1.81125,84.125,72.0,65.875
2015-09-13 23:00:00,0.7525,1.961666666666667,77.375,62.0,62.166666666666664
2015-09-14 00:00:00,1.3699999999999999,1.5825,80.66666666666667,68.0,61.75
2015-09-14 01:00:00,1.7374999999999998,1.75,79.5,67.6,60.5
2015-09-14 02:00:00,0.715,3.3659999999999997,81.66666666666667,67.2,65.2
2015-09-14 03:00:00,0.512,1.0,72.2,66.8,63.5
2015-09-14 04:00:00,1.41625,2.015714285714286,80.375,66.4,65.0
2015-09-14 05:00:00,5.656666666666666,3.7572727272727273,83.91666666666667,66.0,65.72727272727273
2015-09-14 06:00:00,12.493333333333332,8.496666666666668,82.66666666666667,69.0,64.75
2015-09-14 07:00:00,9.867916666666666,9.944166666666666,83.64583333333334,68.16666666666667,65.0
2015-09-14 08:00:00,7.2425,11.983,84.625,64.8,60.3
2015-09-14 09:00:00,3.3590909090909093,9.424545454545454,80.72727272727273,69.0,63.18181818181818
2015-09-14 10:00:00,4.036666666666666,8.1125,83.83333333333333,67.14285714285714,63.333333333333336
2015-09-14 11:00:00,3.538571428571429,8.610909090909091,77.57142857142857,68.28571428571429,61.81818181818182
2015-09-14 12:00:00,3.6950000000000003,8.533,82.9,67.11111111111111,62.4
2015-09-14 13:00:00,3.8329999999999997,7.1872727272727275,83.8,65.625,62.45454545454545
2015-09-14 14:00:00,4.612500000000001,9.383,83.33333333333333,66.0,64.2
2015-09-14 15:00:00,3.6566666666666663,9.284,84.75,66.22222222222223,63.9
2015-09-14 16:00:00,3.6474999999999995,8.827,82.33333333333333,65.2,63.3
2015-09-14 17:00:00,4.424545454545455,7.899166666666666,82.0,53.5,64.91666666666667
2015-09-14 18:00:00,3.267272727272727,6.644545454545454,80.72727272727273,66.55555555555556,63.18181818181818
2015-09-14 19:00:00,2.2118181818181815,7.459999999999999,83.54545454545455,66.85714285714286,64.1
2015-09-14 20:00:00,1.8344444444444443,4.651000000000001,83.11111111111111,65.3,61.5
2015-09-14 21:00:00,2.11,4.173333333333334,79.85714285714286,68.0,62.333333333333336
2015-09-14 22:00:00,1.25875,2.3871428571428575,78.0,64.5,63.0
2015-09-14 23:00:00,0.707,1.7542857142857142,75.9,64.0,64.14285714285714
2015-09-15 00:00:00,0.89,1.195,62.833333333333336,63.5,65.0
2015-09-15 01:00:00,0.605,1.4799999999999998,69.75,63.0,65.66666666666667
2015-09-15 02:00:00,0.844,2.0,74.0,62.5,61.333333333333336
2015-09-15 03:00:00,0.7175,1.3733333333333333,81.0,62.0,62.0
2015-09-15 04:00:00,1.6172727272727272,2.4389999999999996,80.0909090909091,71.66666666666667,63.5
2015-09-15 05:00:00,4.707272727272727,4.658333333333333,82.63636363636364,64.2,63.833333333333336
2015-09-15 06:00:00,12.355833333333331,9.798181818181819,84.33333333333333,69.0,63.72727272727273
2015-09-15 07:00:00,12.449166666666665,10.223636363636365,82.25,67.33333333333333,62.81818181818182
2015-09-15 08:00:00,6.44,10.467,81.83333333333333,65.625,63.9
2015-09-15 09:00:00,5.5,9.674999999999999,79.0909090909091,64.77777777777777,62.0
2015-09-15 10:00:00,3.592222222222222,8.391666666666667,83.22222222222223,68.85714285714286,63.5
2015-09-15 11:00:00,4.060833333333334,8.504166666666666,82.83333333333333,65.8,63.333333333333336
2015-09-15 12:00:00,3.0299999999999994,7.662727272727273,80.18181818181819,68.0909090909091,62.72727272727273
2015-09-15 13:00:00,2.9633333333333334,8.956923076923077,84.16666666666667,62.23076923076923,62.84615384615385
2015-09-15 14:00:00,4.323636363636363,8.117272727272727,81.27272727272727,45.666666666666664,63.90909090909091
2015-09-15 15:00:00,4.713333333333333,9.180833333333334,86.08333333333333,65.5,63.583333333333336
2015-09-15 16:00:00,5.843333333333334,8.17,84.0,65.16666666666667,63.416666666666664
2015-09-15 17:00:00,5.170909090909091,8.913636363636364,83.63636363636364,61.18181818181818,63.54545454545455
2015-09-15 18:00:00,3.697272727272727,6.874545454545454,82.72727272727273,65.1,63.90909090909091
2015-09-15 19:00:00,4.066666666666666,4.518000000000001,77.88888888888889,63.083333333333336,64.4
2015-09-15 20:00:00,2.315454545454546,5.207272727272727,78.0909090909091,61.25,62.18181818181818
2015-09-15 21:00:00,1.473,4.666363636363637,74.9,63.0,62.45454545454545
2015-09-15 22:00:00,1.1683333333333332,3.2977777777777777,79.5,61.5,61.888888888888886
2015-09-15 23:00:00,0.982,2.6428571428571423,80.7,61.75,60.857142857142854
2015-09-16 00:00:00,1.04875,2.0714285714285716,95.25,67.0,63.0
2015-09-16 01:00:00,0.45875,0.915,91.5,57.0,55.5
2015-09-16 02:00:00,0.9457142857142857,2.5933333333333333,69.57142857142857,59.0,62.0
2015-09-16 03:00:00,1.201,2.09625,76.6,60.0,60.375
2015-09-16 04:00:00,1.4533333333333331,3.425555555555556,82.83333333333333,58.0,63.666666666666664
2015-09-16 05:00:00,7.289,5.920833333333333,91.0,65.4,64.33333333333333
2015-09-16 06:00:00,12.7875,8.921666666666667,80.91666666666667,63.666666666666664,63.75
2015-09-16 07:00:00,12.926666666666668,12.665833333333333,84.41666666666667,66.25,56.333333333333336
2015-09-16 08:00:00,7.7725,24.393333333333327,82.08333333333333,67.6,34.083333333333336
2015-09-16 09:00:00,5.434545454545454,10.115,78.45454545454545,66.125,62.75
2015-09-16 10:00:00,3.8625000000000007,8.184166666666666,82.41666666666667,68.0909090909091,62.916666666666664
2015-09-16 11:00:00,2.85,9.6675,79.18181818181819,64.18181818181819,61.75
2015-09-16 12:00:00,3.393333333333333,6.898333333333333,80.75,65.45454545454545,63.083333333333336
2015-09-16 13:00:00,3.2436363636363637,9.148333333333333,80.63636363636364,53.083333333333336,62.166666666666664
2015-09-16 14:00:00,4.123636363636364,8.891666666666666,81.45454545454545,23.5,63.666666666666664
2015-09-16 15:00:00,3.8575000000000004,10.743636363636364,81.41666666666667,67.16666666666667,62.54545454545455
2015-09-16 16:00:00,4.793636363636363,7.125,80.54545454545455,52.25,65.66666666666667
2015-09-16 17:00:00,3.014545454545454,9.355833333333333,85.72727272727273,42.25,63.0
2015-09-16 18:00:00,3.78,7.546666666666667,81.72727272727273,67.5,64.91666666666667
2015-09-16 19:00:00,2.9858333333333333,5.324166666666667,84.08333333333333,64.66666666666667,63.5
2015-09-16 20:00:00,2.6774999999999998,3.4433333333333334,79.33333333333333,62.25,61.0
2015-09-16 21:00:00,2.16,3.125,74.3,63.125,62.75
2015-09-16 22:00:00,0.8900000000000001,2.16,81.22222222222223,60.75,64.77777777777777
2015-09-16 23:00:00,0.22250000000000003,1.9662499999999998,75.375,62.333333333333336,62.625
2015-09-17 00:00:00,1.473333333333333,1.7025000000000001,72.0,64.5,61.875
2015-09-17 01:00:00,0.6757142857142858,1.38,73.42857142857143,55.333333333333336,61.0
2015-09-17 02:00:00,0.7070000000000001,3.17,86.1,63.5,62.0
2015-09-17 03:00:00,0.829090909090909,1.1275,75.36363636363636,56.0,60.75
2015-09-17 04:00:00,1.7641666666666669,2.4936363636363637,76.66666666666667,60.0,55.3
2015-09-17 05:00:00,5.370833333333334,4.295833333333333,84.5,66.0,62.916666666666664
2015-09-17 06:00:00,14.14,7.908333333333334,75.41666666666667,57.333333333333336,60.166666666666664
2015-09-17 07:00:00,8.195,14.482500000000002,56.583333333333336,57.1,51.75
2015-09-17 08:00:00,7.6675,17.480909090909094,78.0,60.583333333333336,42.81818181818182
2015-09-17 09:00:00,6.394166666666667,9.606666666666667,71.08333333333333,63.583333333333336,62.583333333333336
2015-09-17 10:00:00,4.013333333333333,9.8375,74.0,63.90909090909091,61.25
2015-09-17 11:00:00,4.057272727272728,8.485833333333334,83.18181818181819,64.41666666666667,62.166666666666664
2015-09-17 12:00:00,3.7075,7.755833333333334,84.75,64.81818181818181,55.666666666666664
2015-09-17 13:00:00,3.001666666666667,9.069166666666666,80.75,46.083333333333336,63.333333333333336
2015-09-17 14:00:00,4.666923076923077,9.669230769230769,81.61538461538461,23.0,63.30769230769231
2015-09-17 15:00:00,4.781538461538461,7.654615384615385,81.92307692307692,23.0,64.53846153846153
2015-09-17 16:00:00,6.368,10.022,84.4,23.0,64.0
