timestamp,value
2013-12-04 19:00:00,75.58518275
2013-12-04 20:00:00,76.02023976
2013-12-04 21:00:00,76.59701799
2013-12-04 22:00:00,76.96921944
2013-12-04 23:00:00,77.22393149
2013-12-05 00:00:00,75.97207085
2013-12-05 01:00:00,77.39107002
2013-12-05 02:00:00,76.84450656
2013-12-05 03:00:00,77.41677019
2013-12-05 04:00:00,75.98938319
2013-12-05 05:00:00,76.6635247
2013-12-05 06:00:00,75.44756559999998
2013-12-05 07:00:00,76.21819272
2013-12-05 08:00:00,76.32008979
2013-12-05 09:00:00,74.9409507
2013-12-05 10:00:00,75.4784256
2013-12-05 11:00:00,75.17090954
2013-12-05 12:00:00,74.29941509
2013-12-05 13:00:00,74.3062439
2013-12-05 14:00:00,75.90126283
2013-12-05 15:00:00,75.04716769
2013-12-05 16:00:00,75.58599677
2013-12-05 17:00:00,74.87807236
2013-12-05 18:00:00,75.27313151
2013-12-05 19:00:00,76.48370315
2013-12-05 20:00:00,75.50998007
2013-12-05 21:00:00,76.75086745
2013-12-05 22:00:00,76.68483447
2013-12-05 23:00:00,77.38495142
2013-12-06 00:00:00,75.87360168
2013-12-06 01:00:00,77.6556306
2013-12-06 02:00:00,76.42670507
2013-12-06 03:00:00,75.71056203
2013-12-06 04:00:00,75.06068153
2013-12-06 05:00:00,76.10503754
2013-12-06 06:00:00,75.62420413
2013-12-06 07:00:00,76.08456044
2013-12-06 08:00:00,75.29375586
2013-12-06 09:00:00,74.80440567
2013-12-06 10:00:00,75.19512835
2013-12-06 11:00:00,76.00205619
2013-12-06 12:00:00,74.52998721
2013-12-06 13:00:00,74.90420227
2013-12-06 14:00:00,74.16669948
2013-12-06 15:00:00,73.80445232
2013-12-06 16:00:00,74.47552074
2013-12-06 17:00:00,75.30827578
2013-12-06 18:00:00,75.03218705
2013-12-06 19:00:00,76.23218309999999
2013-12-06 20:00:00,75.6839157
2013-12-06 21:00:00,74.92143663
2013-12-06 22:00:00,76.87342138
2013-12-06 23:00:00,76.59855258
2013-12-07 00:00:00,75.33861432
2013-12-07 01:00:00,75.45218311
2013-12-07 02:00:00,76.06290495
2013-12-07 03:00:00,74.9575668
2013-12-07 04:00:00,76.00917564
2013-12-07 05:00:00,75.8543825
2013-12-07 06:00:00,75.27205469
2013-12-07 07:00:00,75.31174871
2013-12-07 08:00:00,74.68013979999998
2013-12-07 09:00:00,74.82785613
2013-12-07 10:00:00,74.52306854
2013-12-07 11:00:00,74.15590675
2013-12-07 12:00:00,75.10514663
2013-12-07 13:00:00,74.7545796
2013-12-07 14:00:00,74.52277912
2013-12-07 15:00:00,75.82423762
2013-12-07 16:00:00,74.22414092
2013-12-07 17:00:00,75.46409745
2013-12-07 18:00:00,76.33578873
2013-12-07 19:00:00,76.79710999
2013-12-07 20:00:00,75.93536531
2013-12-07 21:00:00,75.56283028
2013-12-07 22:00:00,77.20560211
2013-12-07 23:00:00,76.87039405
2013-12-08 00:00:00,75.44604893
2013-12-08 01:00:00,76.57429989
2013-12-08 02:00:00,76.06483199
2013-12-08 03:00:00,76.00964555
2013-12-08 04:00:00,74.80675596
2013-12-08 05:00:00,75.1980522
2013-12-08 06:00:00,76.07994366
2013-12-08 07:00:00,74.76370837
2013-12-08 08:00:00,74.52201927
2013-12-08 09:00:00,74.64224735
2013-12-08 10:00:00,75.14042076
2013-12-08 11:00:00,74.36953798
2013-12-08 12:00:00,75.37965099
2013-12-08 13:00:00,74.93759126
2013-12-08 14:00:00,74.37191177
2013-12-08 15:00:00,74.73159262
2013-12-08 16:00:00,75.61318422
2013-12-08 17:00:00,74.40147509
2013-12-08 18:00:00,76.13732359999999
2013-12-08 19:00:00,74.9962055
2013-12-08 20:00:00,75.54659614
2013-12-08 21:00:00,75.26882561
2013-12-08 22:00:00,74.39856404
2013-12-08 23:00:00,74.28786598
2013-12-09 00:00:00,75.1690554
2013-12-09 01:00:00,75.28609538
2013-12-09 02:00:00,75.1906637
2013-12-09 03:00:00,73.93566312
2013-12-09 04:00:00,74.13405397
2013-12-09 05:00:00,74.18672976
2013-12-09 06:00:00,74.17864554
2013-12-09 07:00:00,72.37641122
2013-12-09 08:00:00,73.10689581
2013-12-09 09:00:00,73.18092841
2013-12-09 10:00:00,72.4431114
2013-12-09 11:00:00,73.61399348
2013-12-09 12:00:00,73.50101128
2013-12-09 13:00:00,72.3008609
2013-12-09 14:00:00,72.34904296
2013-12-09 15:00:00,72.21993949
2013-12-09 16:00:00,73.2791445
2013-12-09 17:00:00,73.29098671
2013-12-09 18:00:00,73.02860249
2013-12-09 19:00:00,73.73807814
2013-12-09 20:00:00,73.96940648
2013-12-09 21:00:00,73.87529271
2013-12-09 22:00:00,74.12690095
2013-12-09 23:00:00,74.54068596
2013-12-10 00:00:00,74.58730262
2013-12-10 01:00:00,73.27195908
2013-12-10 02:00:00,73.90958789
2013-12-10 03:00:00,74.12705890000002
2013-12-10 04:00:00,73.64989009
2013-12-10 05:00:00,73.12019765
2013-12-10 06:00:00,72.94981371
2013-12-10 07:00:00,72.63017091
2013-12-10 08:00:00,72.71613838
2013-12-10 09:00:00,72.71722481
2013-12-10 10:00:00,73.73304064
2013-12-10 11:00:00,72.67712283
2013-12-10 12:00:00,73.64547544
2013-12-10 13:00:00,72.30699831
2013-12-10 14:00:00,72.64327782
2013-12-10 15:00:00,72.70649962
2013-12-10 16:00:00,74.00551
2013-12-10 17:00:00,73.59150747
2013-12-10 18:00:00,74.36327747
2013-12-10 19:00:00,73.43398151
2013-12-10 20:00:00,73.34037954
2013-12-10 21:00:00,72.49370372
2013-12-10 22:00:00,73.36328308
2013-12-10 23:00:00,73.75270216
2013-12-11 00:00:00,74.07760056
2013-12-11 01:00:00,74.13267133
2013-12-11 02:00:00,73.55944399
2013-12-11 03:00:00,72.82256754
2013-12-11 04:00:00,72.55823579
2013-12-11 05:00:00,72.94645319
2013-12-11 06:00:00,73.85665686
2013-12-11 07:00:00,72.43060965
2013-12-11 08:00:00,73.64939159
2013-12-11 09:00:00,72.18117166
2013-12-11 10:00:00,72.68621701
2013-12-11 11:00:00,73.38138872
2013-12-11 12:00:00,72.59355339
2013-12-11 13:00:00,73.08965494
2013-12-11 14:00:00,72.15235240000001
2013-12-11 15:00:00,74.58666641
2013-12-11 16:00:00,75.02738785
2013-12-11 17:00:00,74.62411392
2013-12-11 18:00:00,75.34149751
2013-12-11 19:00:00,75.31820223
2013-12-11 20:00:00,74.99496694
2013-12-11 21:00:00,75.14356488
2013-12-11 22:00:00,75.35414616
2013-12-11 23:00:00,75.60743795
2013-12-12 00:00:00,75.11999997
2013-12-12 01:00:00,74.84177433
2013-12-12 02:00:00,75.34780841
2013-12-12 03:00:00,74.96166134
2013-12-12 04:00:00,76.02028875
2013-12-12 05:00:00,74.99070572
2013-12-12 06:00:00,74.54696679
2013-12-12 07:00:00,75.24551555
2013-12-12 08:00:00,74.58234736
2013-12-12 09:00:00,73.27790479
2013-12-12 10:00:00,73.75848662
2013-12-12 11:00:00,73.72426779
2013-12-12 12:00:00,73.40027014
2013-12-12 13:00:00,74.42141665
2013-12-12 14:00:00,74.09206973
2013-12-12 15:00:00,76.13283725
2013-12-12 16:00:00,76.27032048
2013-12-12 17:00:00,76.22574288
2013-12-12 18:00:00,76.19386187
2013-12-12 19:00:00,75.38155998
2013-12-12 20:00:00,75.54108786
2013-12-12 21:00:00,75.44093455
2013-12-12 22:00:00,75.98674438
2013-12-12 23:00:00,76.37852170000002
2013-12-13 00:00:00,76.24170509
2013-12-13 01:00:00,76.07005174
2013-12-13 02:00:00,76.18773069
2013-12-13 03:00:00,74.54095745
2013-12-13 04:00:00,75.9857027
2013-12-13 05:00:00,75.70301054
2013-12-13 06:00:00,75.97637738
2013-12-13 07:00:00,73.99051999
2013-12-13 08:00:00,74.25959878
2013-12-13 09:00:00,74.06537538
2013-12-13 10:00:00,73.497738
2013-12-13 11:00:00,74.40930673
2013-12-13 12:00:00,73.53465219
2013-12-13 13:00:00,74.01325297
2013-12-13 14:00:00,74.65517361
2013-12-13 15:00:00,73.80252519999998
2013-12-13 16:00:00,73.47288405
2013-12-13 17:00:00,74.39571525
2013-12-13 18:00:00,75.54122752
2013-12-13 19:00:00,75.61996717
2013-12-13 20:00:00,74.29673142
2013-12-13 21:00:00,75.83949955
2013-12-13 22:00:00,76.92758894
2013-12-13 23:00:00,75.89869489
2013-12-14 00:00:00,75.17568757
2013-12-14 01:00:00,75.81093193
2013-12-14 02:00:00,75.69196428
2013-12-14 03:00:00,74.5128894
2013-12-14 04:00:00,74.98113099
2013-12-14 05:00:00,76.17734177
2013-12-14 06:00:00,74.42758116
2013-12-14 07:00:00,74.07682949
2013-12-14 08:00:00,75.69932551
2013-12-14 09:00:00,74.84695927
2013-12-14 10:00:00,74.35760136
2013-12-14 11:00:00,74.39803827
2013-12-14 12:00:00,75.02743496
2013-12-14 13:00:00,74.02252097
2013-12-14 14:00:00,74.56358368
2013-12-14 15:00:00,74.69963645
2013-12-14 16:00:00,75.09767236
2013-12-14 17:00:00,76.44727912
2013-12-14 18:00:00,76.95586845
2013-12-14 19:00:00,76.87810004
2013-12-14 20:00:00,78.17639551
2013-12-14 21:00:00,78.63037082
2013-12-14 22:00:00,77.38397999
2013-12-14 23:00:00,78.19047845
2013-12-15 00:00:00,78.61378004
2013-12-15 01:00:00,77.03252890000002
2013-12-15 02:00:00,78.6107109
2013-12-15 03:00:00,76.68094652
2013-12-15 04:00:00,77.05003701
2013-12-15 05:00:00,76.33040884
2013-12-15 06:00:00,77.55881425
2013-12-15 07:00:00,77.29425879
2013-12-15 08:00:00,75.96598011
2013-12-15 09:00:00,76.44504229
2013-12-15 10:00:00,77.37936193
2013-12-15 11:00:00,76.39378285
2013-12-15 12:00:00,76.18731941
2013-12-15 13:00:00,75.55839334
2013-12-15 14:00:00,77.31227539
2013-12-15 15:00:00,77.63696989
2013-12-15 16:00:00,76.61057145
2013-12-15 17:00:00,78.01573292
2013-12-15 18:00:00,78.11484883
2013-12-15 19:00:00,77.7134697
2013-12-15 20:00:00,78.35903267
2013-12-15 21:00:00,77.54037213
2013-12-15 22:00:00,77.50429946
2013-12-15 23:00:00,78.54151818
2013-12-16 00:00:00,78.51850373
2013-12-16 01:00:00,79.21046638
2013-12-16 02:00:00,79.13826897
2013-12-16 03:00:00,78.40306640000001
2013-12-16 04:00:00,78.62008697
2013-12-16 05:00:00,77.13148416
2013-12-16 06:00:00,78.02477786
2013-12-16 07:00:00,77.86136184
2013-12-16 08:00:00,77.78773632
2013-12-16 09:00:00,76.85925072
2013-12-16 10:00:00,76.69516519
2013-12-16 11:00:00,77.00482738
2013-12-16 12:00:00,76.44663657
2013-12-16 13:00:00,76.83346215
2013-12-16 14:00:00,76.46349867
2013-12-16 15:00:00,75.94666293
2013-12-16 16:00:00,75.43675043
2013-12-16 17:00:00,76.31010809
2013-12-16 18:00:00,75.95438461
2013-12-16 19:00:00,76.15312638
2013-12-16 20:00:00,76.12036689
2013-12-16 21:00:00,75.94597297
2013-12-16 22:00:00,76.55225442
2013-12-16 23:00:00,76.79808015
2013-12-17 00:00:00,76.48918773
2013-12-17 01:00:00,76.33896896
2013-12-17 02:00:00,77.05310437
2013-12-17 03:00:00,76.54734976
2013-12-17 04:00:00,75.9568436
2013-12-17 05:00:00,76.51240415
2013-12-17 06:00:00,76.18995103
2013-12-17 07:00:00,76.90449174
2013-12-17 08:00:00,76.17663538
2013-12-17 09:00:00,75.63774692
2013-12-17 10:00:00,74.76111351
2013-12-17 11:00:00,75.90421071
2013-12-17 12:00:00,76.50791927
2013-12-17 13:00:00,75.03569534
2013-12-17 14:00:00,76.44788554
2013-12-17 15:00:00,75.69349585
2013-12-17 16:00:00,74.67369137
2013-12-17 17:00:00,75.53230267
2013-12-17 18:00:00,75.69028376
2013-12-17 19:00:00,75.61612508
2013-12-17 20:00:00,75.38417556
2013-12-17 21:00:00,76.53118614
2013-12-17 22:00:00,76.0893708
2013-12-17 23:00:00,76.67098365
2013-12-18 00:00:00,77.51409604
2013-12-18 01:00:00,77.71518301
2013-12-18 02:00:00,77.49253948
2013-12-18 03:00:00,76.1495223
2013-12-18 04:00:00,77.69271299
2013-12-18 05:00:00,77.3078518
2013-12-18 06:00:00,76.58823094
2013-12-18 07:00:00,77.01356606
2013-12-18 08:00:00,76.29867262
2013-12-18 09:00:00,76.6226516
2013-12-18 10:00:00,76.44608657
2013-12-18 11:00:00,75.00817082
2013-12-18 12:00:00,74.40000215
2013-12-18 13:00:00,75.95158419
2013-12-18 14:00:00,74.806774
2013-12-18 15:00:00,76.18399877
2013-12-18 16:00:00,75.65218318
2013-12-18 17:00:00,75.92126892
2013-12-18 18:00:00,74.56981993
2013-12-18 19:00:00,74.55990289
2013-12-18 20:00:00,74.70972542
2013-12-18 21:00:00,75.87615507
2013-12-18 22:00:00,75.79608847
2013-12-18 23:00:00,74.99922907
2013-12-19 00:00:00,75.24370674
2013-12-19 01:00:00,76.28685920000002
2013-12-19 02:00:00,76.86505572
2013-12-19 03:00:00,75.77297344
2013-12-19 04:00:00,75.97494123
2013-12-19 05:00:00,74.90139316
2013-12-19 06:00:00,74.02325849
2013-12-19 07:00:00,75.06232298
2013-12-19 08:00:00,74.98321538
2013-12-19 09:00:00,75.28863521
2013-12-19 10:00:00,74.94672097
2013-12-19 11:00:00,73.86675878
2013-12-19 12:00:00,73.71014444
2013-12-19 13:00:00,74.90952525
2013-12-19 14:00:00,74.84580286
2013-12-19 15:00:00,75.602222
2013-12-19 16:00:00,74.74889536
2013-12-19 17:00:00,75.01816634
2013-12-19 18:00:00,75.72022589
2013-12-19 19:00:00,76.30473901
2013-12-19 20:00:00,76.01042931
2013-12-19 21:00:00,77.21635808
2013-12-19 22:00:00,76.50729669
2013-12-19 23:00:00,76.88382451
2013-12-20 00:00:00,76.77573772
2013-12-20 01:00:00,76.28321772
2013-12-20 02:00:00,76.24950337
2013-12-20 03:00:00,76.06611132
2013-12-20 04:00:00,75.81287763
2013-12-20 05:00:00,75.70166172
2013-12-20 06:00:00,77.39653919999998
2013-12-20 07:00:00,76.21575455
2013-12-20 08:00:00,76.42174243
2013-12-20 09:00:00,76.12429859999997
2013-12-20 10:00:00,75.95841843
2013-12-20 11:00:00,74.24349947
2013-12-20 12:00:00,76.0751302
2013-12-20 13:00:00,75.84588787
2013-12-20 14:00:00,74.92850291
2013-12-20 15:00:00,76.3109073
2013-12-20 16:00:00,75.13722516
2013-12-20 17:00:00,75.66403255
2013-12-20 18:00:00,77.34278041
2013-12-20 19:00:00,76.93423637
2013-12-20 20:00:00,76.61857052
2013-12-20 21:00:00,77.03286984
2013-12-20 22:00:00,77.55962287
2013-12-20 23:00:00,79.09188313
2013-12-21 00:00:00,78.52068112
2013-12-21 01:00:00,78.98608769
2013-12-21 02:00:00,79.4198418
2013-12-21 03:00:00,79.04463822
2013-12-21 04:00:00,78.08950603
2013-12-21 05:00:00,77.60666850000001
2013-12-21 06:00:00,77.94600233
2013-12-21 07:00:00,77.89349375
2013-12-21 08:00:00,78.60456446
2013-12-21 09:00:00,77.06658421
2013-12-21 10:00:00,78.3217143
2013-12-21 11:00:00,77.70983715
2013-12-21 12:00:00,78.84426107
2013-12-21 13:00:00,77.1455334
2013-12-21 14:00:00,78.76918765
2013-12-21 15:00:00,77.91774797
2013-12-21 16:00:00,78.34500813
2013-12-21 17:00:00,79.86106375
2013-12-21 18:00:00,80.52026302
2013-12-21 19:00:00,79.89687488
2013-12-21 20:00:00,82.28923988
2013-12-21 21:00:00,82.98986906
2013-12-21 22:00:00,83.24788623
2013-12-21 23:00:00,82.51965884
2013-12-22 00:00:00,82.73680192
2013-12-22 01:00:00,83.78099481
2013-12-22 02:00:00,83.00863385
2013-12-22 03:00:00,82.8156272
2013-12-22 04:00:00,81.77474405
2013-12-22 05:00:00,82.45427776
2013-12-22 06:00:00,82.09190101
2013-12-22 07:00:00,80.96998612
2013-12-22 08:00:00,81.84802474
2013-12-22 09:00:00,82.11075802
2013-12-22 10:00:00,80.90724311
2013-12-22 11:00:00,81.79664979
2013-12-22 12:00:00,80.13996622
2013-12-22 13:00:00,80.56010402
2013-12-22 14:00:00,81.53097122
2013-12-22 15:00:00,81.83006626
2013-12-22 16:00:00,83.51163000000003
2013-12-22 17:00:00,84.39093203
2013-12-22 18:00:00,85.22768546
2013-12-22 19:00:00,86.09488844
2013-12-22 20:00:00,86.20418922
2013-12-22 21:00:00,86.22321261
2013-12-22 22:00:00,85.64943737
2013-12-22 23:00:00,86.07470988
2013-12-23 00:00:00,85.32616543
2013-12-23 01:00:00,85.70599036
2013-12-23 02:00:00,84.08697057
2013-12-23 03:00:00,85.22227695
2013-12-23 04:00:00,83.65396808
2013-12-23 05:00:00,84.32899995
2013-12-23 06:00:00,83.11824067
2013-12-23 07:00:00,82.62728762
2013-12-23 08:00:00,82.6222981
2013-12-23 09:00:00,82.37343675
2013-12-23 10:00:00,81.32311924
2013-12-23 11:00:00,80.15369446
2013-12-23 12:00:00,80.29698997
2013-12-23 13:00:00,81.14245049
2013-12-23 14:00:00,79.87450895
2013-12-23 15:00:00,78.72789303
2013-12-23 16:00:00,80.46954892
2013-12-23 17:00:00,79.03221423
2013-12-23 18:00:00,79.87953093
2013-12-23 19:00:00,78.55827641
2013-12-23 20:00:00,79.53990963
2013-12-23 21:00:00,78.25863964
2013-12-23 22:00:00,79.65429515
2013-12-23 23:00:00,80.24362459999998
2013-12-24 00:00:00,80.69153985
2013-12-24 01:00:00,80.39914328
2013-12-24 02:00:00,81.39129706
2013-12-24 03:00:00,81.17088406
2013-12-24 04:00:00,79.61617311
2013-12-24 05:00:00,81.12807513
2013-12-24 06:00:00,80.430862
2013-12-24 07:00:00,80.02182976
2013-12-24 08:00:00,79.86815899999998
2013-12-24 09:00:00,80.57302099
2013-12-24 10:00:00,78.64657966
2013-12-24 11:00:00,77.52978652
2013-12-24 12:00:00,77.83306033
2013-12-24 13:00:00,77.05832672
2013-12-24 14:00:00,77.19065966
2013-12-24 15:00:00,78.12445799999998
2013-12-24 16:00:00,78.72794247
2013-12-24 17:00:00,78.00471004
2013-12-24 18:00:00,77.76657966
2013-12-24 19:00:00,77.67753604
2013-12-24 20:00:00,78.95358338
2013-12-24 21:00:00,78.36725003
2013-12-24 22:00:00,78.6347335
2013-12-24 23:00:00,79.85459920000002
2013-12-25 00:00:00,78.54898156
2013-12-25 01:00:00,79.24333333
2013-12-25 02:00:00,80.04303671
2013-12-25 03:00:00,78.27609712
2013-12-25 04:00:00,79.68598902
2013-12-25 05:00:00,77.91620784
2013-12-25 06:00:00,79.18453247
2013-12-25 07:00:00,77.94191184
2013-12-25 08:00:00,77.08242193
2013-12-25 09:00:00,77.14715291
2013-12-25 10:00:00,77.62220228
2013-12-25 11:00:00,78.39516049
2013-12-25 12:00:00,76.84592783
2013-12-25 13:00:00,78.29719758
2013-12-25 14:00:00,77.61888521
2013-12-25 15:00:00,77.00744034
2013-12-25 16:00:00,77.76062769
2013-12-25 17:00:00,77.05181008
2013-12-25 18:00:00,77.0723302
2013-12-25 19:00:00,78.46417804
2013-12-25 20:00:00,77.42081363
2013-12-25 21:00:00,77.808112
2013-12-25 22:00:00,77.61400932
2013-12-25 23:00:00,78.09598691
2013-12-26 00:00:00,77.77116624
2013-12-26 01:00:00,77.12786457
2013-12-26 02:00:00,77.0909157
2013-12-26 03:00:00,78.23972837
2013-12-26 04:00:00,77.93250468
2013-12-26 05:00:00,77.65365613
2013-12-26 06:00:00,76.34552706
2013-12-26 07:00:00,77.17220436
2013-12-26 08:00:00,76.85489779
2013-12-26 09:00:00,77.10917493
2013-12-26 10:00:00,76.08132018
2013-12-26 11:00:00,75.97126016
2013-12-26 12:00:00,75.31930024
2013-12-26 13:00:00,76.16500538
2013-12-26 14:00:00,76.33505989
2013-12-26 15:00:00,74.71455759
2013-12-26 16:00:00,75.16889103
2013-12-26 17:00:00,76.88840520000002
2013-12-26 18:00:00,75.877899
2013-12-26 19:00:00,76.41369568
2013-12-26 20:00:00,76.51985988
2013-12-26 21:00:00,76.32626701
2013-12-26 22:00:00,76.75690732
2013-12-26 23:00:00,77.20223204
2013-12-27 00:00:00,76.54350997
2013-12-27 01:00:00,77.01021977
2013-12-27 02:00:00,77.28761998
2013-12-27 03:00:00,77.13929934
2013-12-27 04:00:00,75.83918057
2013-12-27 05:00:00,77.4130038
2013-12-27 06:00:00,75.63631529
2013-12-27 07:00:00,76.80939855
2013-12-27 08:00:00,77.20317007
2013-12-27 09:00:00,75.9880975
2013-12-27 10:00:00,75.60517409
2013-12-27 11:00:00,76.4823878
2013-12-27 12:00:00,76.08486147
2013-12-27 13:00:00,75.05631746
2013-12-27 14:00:00,75.71939344
2013-12-27 15:00:00,75.49636047
2013-12-27 16:00:00,75.55847428
2013-12-27 17:00:00,75.78702171
2013-12-27 18:00:00,75.42590876
2013-12-27 19:00:00,76.5985245
2013-12-27 20:00:00,75.35253788
2013-12-27 21:00:00,75.52461588
2013-12-27 22:00:00,75.27324876
2013-12-27 23:00:00,76.24473974
2013-12-28 00:00:00,76.39365772
2013-12-28 01:00:00,76.14188495
2013-12-28 02:00:00,76.01404616
2013-12-28 03:00:00,76.24766604
2013-12-28 04:00:00,74.60550738
2013-12-28 05:00:00,75.27305911
2013-12-28 06:00:00,75.76095709
2013-12-28 07:00:00,75.18391571
2013-12-28 08:00:00,74.39944531
2013-12-28 09:00:00,74.93700505
2013-12-28 10:00:00,74.62630625
2013-12-28 11:00:00,74.52466577
2013-12-28 12:00:00,75.20171861
2013-12-28 13:00:00,75.59031954
2013-12-28 14:00:00,74.99300208
2013-12-28 15:00:00,75.12205049
2013-12-28 16:00:00,74.8451182
2013-12-28 17:00:00,75.5004353
2013-12-28 18:00:00,75.78745907
2013-12-28 19:00:00,76.80171084
2013-12-28 20:00:00,76.89224059
2013-12-28 21:00:00,76.57189936
2013-12-28 22:00:00,76.05772001
2013-12-28 23:00:00,76.30518585
2013-12-29 00:00:00,75.67921558
2013-12-29 01:00:00,75.65697105
2013-12-29 02:00:00,76.36312409
2013-12-29 03:00:00,76.36912771
2013-12-29 04:00:00,75.98000468
2013-12-29 05:00:00,74.95772326
2013-12-29 06:00:00,75.4259806
2013-12-29 07:00:00,75.84298448
2013-12-29 08:00:00,74.33460196
2013-12-29 09:00:00,75.25125208
2013-12-29 10:00:00,75.28419137
2013-12-29 11:00:00,73.97549299
2013-12-29 12:00:00,73.77993441
2013-12-29 13:00:00,74.11605842
2013-12-29 14:00:00,75.41199782
2013-12-29 15:00:00,75.88781183
2013-12-29 16:00:00,75.34116597
2013-12-29 17:00:00,74.87521094
2013-12-29 18:00:00,76.97509822
2013-12-29 19:00:00,76.83889695
2013-12-29 20:00:00,76.92440774
2013-12-29 21:00:00,77.32019076
2013-12-29 22:00:00,77.67837913
2013-12-29 23:00:00,76.02861347
2013-12-30 00:00:00,75.57417604
2013-12-30 01:00:00,75.79405442
2013-12-30 02:00:00,76.64253253
2013-12-30 03:00:00,76.35495023
2013-12-30 04:00:00,76.05391238
2013-12-30 05:00:00,75.76492651
2013-12-30 06:00:00,75.53227413
2013-12-30 07:00:00,75.96286731
2013-12-30 08:00:00,76.43916795
2013-12-30 09:00:00,75.79904062
2013-12-30 10:00:00,75.53723344
2013-12-30 11:00:00,74.76067835
2013-12-30 12:00:00,74.8480328
2013-12-30 13:00:00,76.23999342
2013-12-30 14:00:00,75.11179225
2013-12-30 15:00:00,74.94556814
2013-12-30 16:00:00,75.55307362
2013-12-30 17:00:00,76.83833799
2013-12-30 18:00:00,75.59523206
2013-12-30 19:00:00,76.31503423
2013-12-30 20:00:00,77.53459374
2013-12-30 21:00:00,76.0050383
2013-12-30 22:00:00,77.68454433
2013-12-30 23:00:00,77.72108111
2013-12-31 00:00:00,77.51558001
2013-12-31 01:00:00,78.44437589
2013-12-31 02:00:00,77.97499028
2013-12-31 03:00:00,76.46430922
2013-12-31 04:00:00,77.99078395
2013-12-31 05:00:00,76.65166801
2013-12-31 06:00:00,76.38382148
2013-12-31 07:00:00,77.98764166
2013-12-31 08:00:00,76.02353562
2013-12-31 09:00:00,76.85941302
2013-12-31 10:00:00,77.02694156
2013-12-31 11:00:00,77.4351667
2013-12-31 12:00:00,75.742419
2013-12-31 13:00:00,76.75512501
